** CONVERTED FROM /Users/slab/Documents/GitHub/poker/edfData/22_.EDF using edfapi 4.0 MacOS X Jul  7 2014 on Thu Mar  7 16:51:55 2019
** DATE: Thu Mar  7 19:59:56 2019
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.594 Jul  6 2012
** CAMERA: EyeLink CL Version 1.4 Sensor=BJA
** SERIAL NUMBER: CL1-AAC35
** CAMERA_CONFIG: AAC35140.SCD
** Psychopy GC demo
**

MSG	208314 DISPLAY_COORDS = 0 0 1919 1079
MSG	209196 TRIALID
INPUT	216273	127
MSG	216288 TRIALID
MSG	216288 TRIALID
MSG	216291 RECCFG CR 500 2 1 R
MSG	216291 ELCLCFG RTABLER
MSG	216291 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	216291 THRESHOLDS R 41 181
MSG	216291 ELCL_PROC ELLIPSE  (5)
MSG	216291 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	216292 !MODE RECORD CR 500 2 1 R
START	216293 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	HTARGET	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
INPUT	216293	127
216293	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
SSACC R  216295
SBLINK R 216295
234711	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234713	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234715	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234717	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234719	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234721	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234723	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234725	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234727	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234729	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234731	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234733	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234735	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234737	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234739	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234741	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234743	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234745	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234747	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234749	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234751	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234753	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234755	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234757	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234759	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234761	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234763	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234765	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234767	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234769	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234771	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234773	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234775	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234777	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234779	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234781	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234783	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234785	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234787	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234789	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234791	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234793	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234795	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234797	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234799	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234801	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234803	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234805	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234807	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234809	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234811	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234813	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234815	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234817	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234819	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234821	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234823	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234825	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234827	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234829	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234831	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234833	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234835	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234837	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234839	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234841	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234843	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234845	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234847	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234849	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234851	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234853	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234855	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234857	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234859	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234861	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234863	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234865	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234867	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234869	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234871	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234873	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234875	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234877	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234879	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234881	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234883	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234885	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234887	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234889	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234891	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234893	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234895	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234897	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234899	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234901	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234903	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234905	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234907	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234909	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234911	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234913	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234915	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234917	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234919	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234921	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234923	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234925	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234927	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234929	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234931	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234933	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234935	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234937	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234939	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234941	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234943	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234945	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234947	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234949	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234951	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234953	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234955	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234957	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234959	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234961	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234963	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234965	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234967	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234969	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234971	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234973	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234975	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234977	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234979	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234981	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234983	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234985	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234987	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234989	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234991	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234993	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234995	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234997	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
234999	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235001	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235003	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235005	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235007	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235009	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235011	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235013	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235015	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235017	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235019	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235021	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235023	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235025	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235027	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235029	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235031	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235033	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235035	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235037	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235039	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235041	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235043	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235045	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235047	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235049	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235051	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235053	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235055	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235057	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235059	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235061	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235063	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235065	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235067	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235069	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235071	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235073	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235075	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235077	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235079	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235081	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235083	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235085	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235087	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235089	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235091	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235093	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235095	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235097	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235099	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235101	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235103	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235105	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235107	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235109	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235111	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235113	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235115	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235117	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235119	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235121	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235123	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235125	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235127	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235129	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235131	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235133	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235135	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235137	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235139	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235141	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235143	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235145	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235147	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235149	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235151	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235153	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235155	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235157	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235159	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235161	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235163	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235165	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235167	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235169	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235171	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235173	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235175	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235177	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235179	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235181	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235183	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235185	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235187	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235189	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235191	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235193	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235195	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235197	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235199	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235201	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235203	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235205	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235207	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235209	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235211	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235213	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235215	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235217	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235219	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235221	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235223	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235225	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235227	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235229	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235231	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235233	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235235	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235237	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235239	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235241	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235243	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235245	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235247	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235249	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235251	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
235253	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
